customer_id,recency,frequency,monetary,avg_order_value,avg_items_per_order,days_between_orders,cluster_label,cluster_name
13623,31,5,747.78,9.231851851851852,3.6296296296296298,0.0,0,The Core Customer Base
13626,253,1,257.23,13.53842105263158,11.0,0.0,0,The Core Customer Base
13627,59,5,1638.47,17.80945652173913,13.793478260869565,0.0,0,The Core Customer Base
13629,23,11,7792.36,132.07389830508475,74.10169491525424,0.0,0,The Core Customer Base
13630,5,7,2031.78,28.61661971830986,19.591549295774648,0.0,0,The Core Customer Base
13631,100,11,3070.42,279.1290909090909,42.45454545454545,0.0,0,The Core Customer Base
13632,25,5,2121.27,14.529246575342466,7.102739726027397,0.0,0,The Core Customer Base
13634,33,5,1575.16,8.378510638297874,3.74468085106383,0.0,0,The Core Customer Base
13635,68,1,1071.03,17.274677419354838,10.919354838709678,0.0,0,The Core Customer Base
13636,37,5,949.12,15.065396825396826,9.396825396825397,0.0,0,The Core Customer Base
13637,52,3,810.5,8.024752475247524,4.0495049504950495,0.0,0,The Core Customer Base
13638,16,1,122.64,15.33,11.625,0.0,0,The Core Customer Base
13639,74,1,1033.34,25.833499999999997,20.0,0.0,0,The Core Customer Base
13642,216,1,354.8,5.375757575757576,2.621212121212121,0.0,0,The Core Customer Base
13643,31,3,519.44,18.551428571428573,9.75,0.0,0,The Core Customer Base
13644,16,4,2624.26,17.974383561643837,14.157534246575343,0.0,0,The Core Customer Base
13645,120,1,252.1,50.42,31.6,0.0,0,The Core Customer Base
13647,10,4,1678.1200000000001,21.2420253164557,11.329113924050633,0.0,0,The Core Customer Base
13649,257,2,346.6,15.069565217391306,6.043478260869565,0.0,0,The Core Customer Base
13650,17,6,1836.3400000000001,19.128541666666667,9.604166666666666,0.0,0,The Core Customer Base
13651,35,2,94.19999999999999,15.699999999999998,5.5,0.0,0,The Core Customer Base
13652,46,3,1095.08,17.38222222222222,9.174603174603174,0.0,0,The Core Customer Base
13654,43,6,2707.33,16.30921686746988,13.144578313253012,0.0,0,The Core Customer Base
13655,114,2,932.97,16.66017857142857,10.803571428571429,0.0,0,The Core Customer Base
13656,165,2,379.65,7.747959183673469,10.0,0.0,0,The Core Customer Base
13657,11,2,382.14,23.88375,13.0625,0.0,0,The Core Customer Base
13658,10,5,2639.17,24.43675925925926,9.435185185185185,0.0,0,The Core Customer Base
13659,206,2,1573.2,15.126923076923077,8.596153846153847,0.0,0,The Core Customer Base
13662,86,3,897.76,16.938867924528303,10.245283018867925,0.0,0,The Core Customer Base
13663,179,1,189.47,14.574615384615385,7.0,0.0,0,The Core Customer Base
13666,60,3,84.65,7.054166666666667,3.4166666666666665,0.0,0,The Core Customer Base
13667,149,1,305.02,3.505977011494253,1.7701149425287357,0.0,0,The Core Customer Base
13668,3,21,6363.59,13.539553191489363,7.961702127659574,0.0,0,The Core Customer Base
13669,51,2,218.55,24.283333333333335,26.333333333333332,0.0,0,The Core Customer Base
13670,75,1,349.7,13.988,11.28,0.0,0,The Core Customer Base
13672,301,2,186.39000000000001,31.065,9.5,0.0,0,The Core Customer Base
13673,19,2,396.92,6.106461538461539,1.8307692307692307,0.0,0,The Core Customer Base
13675,151,2,486.82000000000005,19.472800000000003,13.2,0.0,0,The Core Customer Base
13678,152,1,232.6,14.5375,57.75,0.0,0,The Core Customer Base
13680,1,4,3722.42,19.089333333333332,9.928205128205128,0.0,0,The Core Customer Base
13681,18,4,827.83,14.523333333333333,6.315789473684211,0.0,0,The Core Customer Base
13682,187,1,59.5,19.833333333333332,3.3333333333333335,0.0,0,The Core Customer Base
13684,286,1,67.23,2.241,1.3,0.0,0,The Core Customer Base
13685,3,7,3119.44,79.98564102564103,129.64102564102564,0.0,0,The Core Customer Base
13686,183,1,72.0,9.0,8.75,0.0,0,The Core Customer Base
13689,63,1,910.0,151.66666666666666,85.33333333333333,0.0,0,The Core Customer Base
13690,59,1,172.25,19.13888888888889,7.444444444444445,0.0,0,The Core Customer Base
13692,25,3,1488.32,28.081509433962264,23.132075471698112,0.0,0,The Core Customer Base
13694,4,50,65039.62,114.50637323943663,111.46478873239437,0.0,0,The Core Customer Base
13695,31,15,2504.13,27.823666666666668,17.81111111111111,0.0,0,The Core Customer Base
13697,39,1,151.29999999999998,12.608333333333333,14.75,0.0,0,The Core Customer Base
13699,155,1,308.58000000000004,22.041428571428575,4.714285714285714,0.0,0,The Core Customer Base
13700,26,10,2265.12,11.498071065989848,11.695431472081218,0.0,0,The Core Customer Base
13703,318,1,99.5,99.5,10.0,0.0,0,The Core Customer Base
13704,5,9,2308.06,17.224328358208954,11.425373134328359,0.0,0,The Core Customer Base
13705,8,3,711.86,25.423571428571428,12.964285714285714,0.0,0,The Core Customer Base
13706,303,1,330.79,16.5395,9.45,0.0,0,The Core Customer Base
13707,267,2,806.41,16.800208333333334,7.3125,0.0,0,The Core Customer Base
13708,271,1,296.88,5.821176470588235,6.0,0.0,0,The Core Customer Base
13709,4,13,6328.05,18.833482142857143,10.464285714285714,0.0,0,The Core Customer Base
13710,32,1,180.48,22.56,22.0,0.0,0,The Core Customer Base
13711,219,2,252.06,19.38923076923077,10.76923076923077,0.0,0,The Core Customer Base
13712,247,1,228.84,22.884,35.2,0.0,0,The Core Customer Base
13715,281,5,1079.34,10.279428571428571,5.3619047619047615,0.0,0,The Core Customer Base
13716,269,1,138.28,6.584761904761905,6.571428571428571,0.0,0,The Core Customer Base
13717,32,6,1445.01,14.166764705882352,19.205882352941178,0.0,0,The Core Customer Base
13718,246,2,306.55,25.545833333333334,14.416666666666666,0.0,0,The Core Customer Base
13719,15,5,1041.68,17.361333333333334,10.15,0.0,0,The Core Customer Base
13720,117,4,799.9,18.60232558139535,11.651162790697674,0.0,0,The Core Customer Base
13721,36,1,524.14,18.719285714285714,11.285714285714286,0.0,0,The Core Customer Base
13722,132,3,2375.41,27.945999999999998,16.48235294117647,0.0,0,The Core Customer Base
13723,217,1,199.85000000000002,33.30833333333334,7.166666666666667,0.0,0,The Core Customer Base
13725,50,8,1980.56,19.043846153846154,7.75,0.0,0,The Core Customer Base
13726,39,2,1079.66,25.70619047619048,25.095238095238095,0.0,0,The Core Customer Base
13727,29,2,333.48,16.674,8.1,0.0,0,The Core Customer Base
13728,37,6,1016.14,16.12920634920635,7.26984126984127,0.0,0,The Core Customer Base
13730,136,2,752.6,17.50232558139535,11.348837209302326,0.0,0,The Core Customer Base
13731,219,2,610.59,16.068157894736842,7.315789473684211,0.0,0,The Core Customer Base
13732,28,1,491.86,14.904848484848486,15.090909090909092,0.0,0,The Core Customer Base
13735,25,4,2885.24,14.720612244897959,5.76530612244898,0.0,0,The Core Customer Base
13736,5,2,731.9,3.831937172774869,2.602094240837696,0.0,0,The Core Customer Base
13737,200,1,339.59999999999997,11.319999999999999,4.166666666666667,0.0,0,The Core Customer Base
13739,18,1,216.9,72.3,18.0,0.0,0,The Core Customer Base
13740,241,1,350.75,15.25,18.47826086956522,0.0,0,The Core Customer Base
13741,72,3,668.4300000000001,19.65970588235294,6.411764705882353,0.0,0,The Core Customer Base
13742,17,12,3131.02,9.753956386292835,3.501557632398754,0.0,0,The Core Customer Base
13743,3,7,1341.6,32.72195121951219,43.31707317073171,0.0,0,The Core Customer Base
13744,95,2,1156.36,16.060555555555553,17.34722222222222,0.0,0,The Core Customer Base
13745,162,1,300.04,12.001600000000002,19.84,0.0,0,The Core Customer Base
13747,374,1,79.6,79.6,8.0,0.0,0,The Core Customer Base
13748,96,5,948.25,33.86607142857143,15.678571428571429,0.0,0,The Core Customer Base
13750,54,5,1647.26,68.63583333333334,21.5,0.0,0,The Core Customer Base
13751,288,1,296.25,32.916666666666664,16.88888888888889,0.0,0,The Core Customer Base
13752,124,6,1186.28,15.608947368421052,11.526315789473685,0.0,0,The Core Customer Base
13753,288,1,741.26,21.178857142857144,14.628571428571428,0.0,0,The Core Customer Base
13754,152,2,282.6,23.55,17.833333333333332,0.0,0,The Core Customer Base
13755,4,9,2161.35,6.319736842105263,3.695906432748538,0.0,0,The Core Customer Base
13756,2,14,5189.52,36.54591549295775,22.450704225352112,0.0,0,The Core Customer Base
13758,12,7,3190.55,27.26965811965812,15.760683760683762,0.0,0,The Core Customer Base
13759,33,2,659.4100000000001,26.376400000000004,11.48,0.0,0,The Core Customer Base
13760,54,2,286.79,5.03140350877193,3.456140350877193,0.0,0,The Core Customer Base
13761,50,2,1070.65,15.295000000000002,9.17142857142857,0.0,0,The Core Customer Base
13762,219,1,306.72,43.81714285714286,38.857142857142854,0.0,0,The Core Customer Base
13763,63,1,1714.96,114.33066666666667,48.53333333333333,0.0,0,The Core Customer Base
13764,71,3,1521.76,7.3161538461538465,4.480769230769231,0.0,0,The Core Customer Base
13767,2,37,17220.36,46.79445652173913,19.89673913043478,0.0,0,The Core Customer Base
13769,2,10,2796.51,20.71488888888889,8.614814814814816,0.0,0,The Core Customer Base
13771,64,4,2634.45,22.138235294117646,12.411764705882353,0.0,0,The Core Customer Base
13772,34,3,1132.13,6.396214689265538,3.0847457627118646,0.0,0,The Core Customer Base
13774,82,1,345.0,15.681818181818182,8.727272727272727,0.0,0,The Core Customer Base
13777,1,33,25977.16,131.86375634517768,65.46700507614213,0.0,0,The Core Customer Base
13778,103,1,178.7,19.855555555555554,7.777777777777778,0.0,0,The Core Customer Base
13780,7,2,360.01,6.315964912280702,5.578947368421052,0.0,0,The Core Customer Base
13781,251,1,127.84,7.5200000000000005,1.7647058823529411,0.0,0,The Core Customer Base
13782,13,6,912.0,7.930434782608696,3.226086956521739,0.0,0,The Core Customer Base
13784,10,11,2462.79,79.44483870967741,80.41935483870968,0.0,0,The Core Customer Base
13786,367,1,230.4,32.91428571428572,19.428571428571427,0.0,0,The Core Customer Base
13787,76,2,309.04,9.969032258064518,10.870967741935484,0.0,0,The Core Customer Base
13790,4,1,348.8,7.751111111111111,16.622222222222224,0.0,0,The Core Customer Base
13791,128,2,1516.0,137.8181818181818,109.0909090909091,0.0,0,The Core Customer Base
13792,66,2,195.55,15.042307692307693,7.076923076923077,0.0,0,The Core Customer Base
13798,1,57,37153.85,106.4580229226361,68.6189111747851,0.0,0,The Core Customer Base
13799,117,2,688.86,17.663076923076922,10.307692307692308,0.0,0,The Core Customer Base
13800,310,1,558.32,16.91878787878788,10.030303030303031,0.0,0,The Core Customer Base
13801,67,1,324.8,14.121739130434783,7.304347826086956,0.0,0,The Core Customer Base
13802,139,3,4599.42,76.657,42.86666666666667,0.0,0,The Core Customer Base
13803,255,1,277.07,16.298235294117646,7.117647058823529,0.0,0,The Core Customer Base
13804,31,7,2635.79,19.23934306569343,10.934306569343066,0.0,0,The Core Customer Base
13805,52,2,924.6,71.12307692307692,146.15384615384616,0.0,0,The Core Customer Base
13806,64,1,256.38,25.637999999999998,5.6,0.0,0,The Core Customer Base
13807,367,1,112.6,16.085714285714285,5.142857142857143,0.0,0,The Core Customer Base
13808,6,5,1747.66,22.995526315789476,10.289473684210526,0.0,0,The Core Customer Base
13809,305,1,155.05,12.920833333333334,2.4166666666666665,0.0,0,The Core Customer Base
13810,29,3,1499.01,42.828857142857146,8.914285714285715,0.0,0,The Core Customer Base
13811,184,3,814.5,62.65384615384615,5.230769230769231,0.0,0,The Core Customer Base
13812,42,3,539.0,14.972222222222221,9.25,0.0,0,The Core Customer Base
13813,40,4,1366.8600000000001,19.809565217391306,8.0,0.0,0,The Core Customer Base
13814,92,2,1579.12,27.703859649122805,15.157894736842104,0.0,0,The Core Customer Base
13815,22,4,4027.36,22.882727272727273,14.545454545454545,0.0,0,The Core Customer Base
13816,24,2,571.6700000000001,20.416785714285716,9.607142857142858,0.0,0,The Core Customer Base
13817,29,2,382.98,15.957500000000001,8.791666666666666,0.0,0,The Core Customer Base
13819,302,3,1140.35,31.676388888888887,30.805555555555557,0.0,0,The Core Customer Base
13821,145,2,385.64,6.536271186440678,2.593220338983051,0.0,0,The Core Customer Base
13822,6,2,632.0,6.583333333333333,6.364583333333333,0.0,0,The Core Customer Base
13823,19,2,957.6600000000001,23.9415,10.975,0.0,0,The Core Customer Base
13824,33,5,1698.94,36.93347826086956,16.695652173913043,0.0,0,The Core Customer Base
13826,176,1,189.5,18.95,8.2,0.0,0,The Core Customer Base
13827,58,3,412.05,4.430645161290323,1.5161290322580645,0.0,0,The Core Customer Base
13828,22,1,209.49,13.966000000000001,20.733333333333334,0.0,0,The Core Customer Base
13831,16,6,2202.99,29.77013513513513,10.067567567567568,0.0,0,The Core Customer Base
13832,19,1,52.199999999999996,17.4,9.333333333333334,0.0,0,The Core Customer Base
13833,159,1,384.8,13.26896551724138,4.068965517241379,0.0,0,The Core Customer Base
13835,25,4,834.57,15.174000000000001,8.036363636363637,0.0,0,The Core Customer Base
13837,212,2,271.24,14.275789473684211,9.631578947368421,0.0,0,The Core Customer Base
13838,6,4,691.73,3.975459770114943,1.5114942528735633,0.0,0,The Core Customer Base
13841,253,1,85.0,85.0,100.0,0.0,0,The Core Customer Base
13842,59,9,3385.62,16.43504854368932,8.58252427184466,0.0,0,The Core Customer Base
13844,11,1,361.62,18.081,9.8,0.0,0,The Core Customer Base
13845,65,1,312.98,34.775555555555556,20.22222222222222,0.0,0,The Core Customer Base
13846,25,3,865.0600000000001,15.728363636363637,7.054545454545455,0.0,0,The Core Customer Base
13848,92,3,1255.0,251.0,740.0,0.0,0,The Core Customer Base
13849,52,2,1537.95,15.227227722772279,10.05940594059406,0.0,0,The Core Customer Base
13850,129,1,1595.48,17.155698924731183,10.150537634408602,0.0,0,The Core Customer Base
13851,96,3,2651.46,32.73407407407407,21.049382716049383,0.0,0,The Core Customer Base
13853,57,1,1090.14,47.39739130434783,13.565217391304348,0.0,0,The Core Customer Base
13854,9,25,8109.5199999999995,73.72290909090908,20.87272727272727,0.0,0,The Core Customer Base
13856,169,3,388.5,27.75,35.285714285714285,0.0,0,The Core Customer Base
13858,57,1,216.17,19.651818181818182,6.818181818181818,0.0,0,The Core Customer Base
13859,326,1,201.16,7.184285714285714,4.607142857142857,0.0,0,The Core Customer Base
13860,1,5,1245.9,16.39342105263158,7.776315789473684,0.0,0,The Core Customer Base
13862,18,8,2209.36,15.894676258992806,12.143884892086332,0.0,0,The Core Customer Base
13863,248,1,305.78,15.288999999999998,11.2,0.0,0,The Core Customer Base
13865,58,4,501.56,16.718666666666667,6.8,0.0,0,The Core Customer Base
13866,74,1,145.67000000000002,20.810000000000002,8.142857142857142,0.0,0,The Core Customer Base
13867,31,3,1015.29,16.644098360655736,8.40983606557377,0.0,0,The Core Customer Base
13868,7,2,3192.54,96.74363636363637,59.515151515151516,0.0,0,The Core Customer Base
13869,123,4,3104.95,10.11384364820847,5.605863192182411,0.0,0,The Core Customer Base
13870,2,8,2770.94,24.095130434782607,11.521739130434783,0.0,0,The Core Customer Base
13871,23,13,6403.25,19.057291666666668,8.351190476190476,0.0,0,The Core Customer Base
13873,120,3,389.6,16.93913043478261,6.086956521739131,0.0,0,The Core Customer Base
13874,358,1,540.45,30.025000000000002,10.0,0.0,0,The Core Customer Base
13875,54,5,1786.79,17.180673076923078,12.653846153846153,0.0,0,The Core Customer Base
13876,64,1,122.7,17.52857142857143,5.142857142857143,0.0,0,The Core Customer Base
13877,86,1,117.24,39.08,36.0,0.0,0,The Core Customer Base
13878,55,1,1281.53,35.598055555555554,13.194444444444445,0.0,0,The Core Customer Base
13880,21,13,3219.77,19.513757575757577,11.163636363636364,0.0,0,The Core Customer Base
13881,4,20,17159.52,96.40179775280899,56.842696629213485,0.0,0,The Core Customer Base
13882,3,5,1191.13,18.325076923076924,14.661538461538461,0.0,0,The Core Customer Base
13883,11,5,2674.48,18.834366197183098,10.112676056338028,0.0,0,The Core Customer Base
13884,7,5,787.6,13.349152542372881,5.084745762711864,0.0,0,The Core Customer Base
13885,189,2,506.8,18.1,6.5,0.0,0,The Core Customer Base
13886,71,1,243.56,15.2225,7.875,0.0,0,The Core Customer Base
13887,204,1,349.55,18.397368421052633,7.7368421052631575,0.0,0,The Core Customer Base
13888,120,2,605.63,15.14075,6.45,0.0,0,The Core Customer Base
13889,93,1,416.90000000000003,27.793333333333337,9.733333333333333,0.0,0,The Core Customer Base
13890,1,10,1883.81,17.125545454545453,7.554545454545455,0.0,0,The Core Customer Base
13892,27,4,632.97,23.443333333333335,36.407407407407405,0.0,0,The Core Customer Base
13893,298,1,821.1,39.1,9.047619047619047,0.0,0,The Core Customer Base
13894,24,3,564.62,20.911851851851853,13.11111111111111,0.0,0,The Core Customer Base
13895,28,4,2593.07,21.975169491525424,11.567796610169491,0.0,0,The Core Customer Base
13897,50,1,311.16,18.303529411764707,11.764705882352942,0.0,0,The Core Customer Base
13898,326,1,155.93,12.994166666666667,11.083333333333334,0.0,0,The Core Customer Base
13899,16,2,388.52,20.448421052631577,8.210526315789474,0.0,0,The Core Customer Base
13900,183,3,740.95,17.23139534883721,10.0,0.0,0,The Core Customer Base
13901,72,5,2867.2000000000003,19.24295302013423,11.671140939597315,0.0,0,The Core Customer Base
13904,37,2,332.64,12.793846153846154,12.76923076923077,0.0,0,The Core Customer Base
13908,80,4,2369.55,19.42254098360656,12.114754098360656,0.0,0,The Core Customer Base
13911,57,9,2580.91,17.43858108108108,18.4527027027027,0.0,0,The Core Customer Base
13914,12,2,626.45,18.983333333333334,11.515151515151516,0.0,0,The Core Customer Base
13917,50,2,272.04,15.113333333333335,12.666666666666666,0.0,0,The Core Customer Base
13918,50,2,1212.8400000000001,40.428000000000004,38.0,0.0,0,The Core Customer Base
13919,59,2,384.81,13.743214285714286,16.928571428571427,0.0,0,The Core Customer Base
13922,352,1,172.25,24.607142857142858,13.285714285714286,0.0,0,The Core Customer Base
13923,54,1,351.13,17.5565,9.25,0.0,0,The Core Customer Base
13924,2,6,1838.8500000000001,15.716666666666669,13.461538461538462,0.0,0,The Core Customer Base
13925,93,4,678.25,16.54268292682927,8.073170731707316,0.0,0,The Core Customer Base
13926,23,1,223.85000000000002,20.35,9.454545454545455,0.0,0,The Core Customer Base
13927,75,1,348.99,16.61857142857143,10.19047619047619,0.0,0,The Core Customer Base
13928,11,4,464.57,17.206296296296298,4.777777777777778,0.0,0,The Core Customer Base
13929,169,2,842.65,93.62777777777778,15.88888888888889,0.0,0,The Core Customer Base
13930,58,2,337.34,19.843529411764706,16.11764705882353,0.0,0,The Core Customer Base
13931,96,2,1237.53,21.336724137931036,12.5,0.0,0,The Core Customer Base
13932,295,1,307.4,19.2125,4.5,0.0,0,The Core Customer Base
13933,109,2,608.7900000000001,26.469130434782613,8.91304347826087,0.0,0,The Core Customer Base
13934,264,1,922.1,29.74516129032258,12.580645161290322,0.0,0,The Core Customer Base
13936,180,1,376.58,14.483846153846153,12.692307692307692,0.0,0,The Core Customer Base
13937,169,1,158.85,17.65,13.666666666666666,0.0,0,The Core Customer Base
13938,35,1,71.66,10.237142857142857,10.0,0.0,0,The Core Customer Base
13939,23,3,568.55,12.634444444444444,18.822222222222223,0.0,0,The Core Customer Base
13940,17,4,839.14,17.12530612244898,10.53061224489796,0.0,0,The Core Customer Base
13941,22,5,5112.96,113.62133333333334,52.53333333333333,0.0,0,The Core Customer Base
13946,79,3,561.5699999999999,51.05181818181818,40.27272727272727,0.0,0,The Core Customer Base
13947,65,1,90.6,18.119999999999997,8.8,0.0,0,The Core Customer Base
13948,361,1,102.0,34.0,13.333333333333334,0.0,0,The Core Customer Base
13949,3,6,2427.32,15.170750000000002,15.4625,0.0,0,The Core Customer Base
13950,11,4,745.06,21.28742857142857,9.228571428571428,0.0,0,The Core Customer Base
13951,176,3,674.45,17.293589743589745,11.76923076923077,0.0,0,The Core Customer Base
13952,218,2,3251.071,23.730445255474454,10.445255474452555,0.0,0,The Core Customer Base
13953,7,7,3515.68,175.784,136.2,0.0,0,The Core Customer Base
13954,2,2,439.92,17.5968,6.0,0.0,0,The Core Customer Base
13955,154,2,322.96,9.786666666666665,4.666666666666667,0.0,0,The Core Customer Base
13956,5,5,1026.42,6.752763157894737,3.2302631578947367,0.0,0,The Core Customer Base
13959,79,3,598.2,6.502173913043479,3.880434782608696,0.0,0,The Core Customer Base
13960,21,2,230.22,19.185,11.833333333333334,0.0,0,The Core Customer Base
13962,22,2,169.54999999999998,15.413636363636362,7.909090909090909,0.0,0,The Core Customer Base
13963,308,4,664.54,18.986857142857144,13.142857142857142,0.0,0,The Core Customer Base
13967,146,1,80.7,40.35,21.0,0.0,0,The Core Customer Base
13969,7,18,9053.94,14.463162939297126,7.255591054313099,0.0,0,The Core Customer Base
13971,19,8,2758.26,18.511812080536913,12.375838926174497,0.0,0,The Core Customer Base
13972,71,2,190.25,12.683333333333334,12.466666666666667,0.0,0,The Core Customer Base
13973,287,1,264.7,24.063636363636363,9.909090909090908,0.0,0,The Core Customer Base
13974,49,1,413.59000000000003,14.77107142857143,8.892857142857142,0.0,0,The Core Customer Base
13975,31,6,2526.28,7.474201183431953,5.124260355029586,0.0,0,The Core Customer Base
13976,207,1,357.98,35.798,15.4,0.0,0,The Core Customer Base
13978,15,2,196.79000000000002,13.119333333333335,21.0,0.0,0,The Core Customer Base
13979,73,1,869.87,16.108703703703704,11.833333333333334,0.0,0,The Core Customer Base
13980,60,1,200.14,18.19454545454545,15.636363636363637,0.0,0,The Core Customer Base
13982,39,4,1871.81,16.863153153153153,10.234234234234235,0.0,0,The Core Customer Base
13983,30,12,2603.43,24.3311214953271,11.05607476635514,0.0,0,The Core Customer Base
13984,27,5,920.51,57.531875,42.4375,0.0,0,The Core Customer Base
13985,4,15,7060.13,20.229598853868197,9.87106017191977,0.0,0,The Core Customer Base
13986,17,1,320.46,24.650769230769228,33.07692307692308,0.0,0,The Core Customer Base
13988,20,6,4147.96,17.726324786324785,13.008547008547009,0.0,0,The Core Customer Base
13989,66,2,1266.08,30.88,32.02439024390244,0.0,0,The Core Customer Base
13990,213,1,311.3,19.45625,11.875,0.0,0,The Core Customer Base
13991,12,6,855.97,10.190119047619048,11.880952380952381,0.0,0,The Core Customer Base
13992,30,1,76.8,15.36,12.8,0.0,0,The Core Customer Base
13993,43,9,3466.36,28.647603305785125,7.43801652892562,0.0,0,The Core Customer Base
13994,4,6,2313.14,14.923483870967742,6.064516129032258,0.0,0,The Core Customer Base
13995,15,5,1393.69,16.205697674418605,10.220930232558139,0.0,0,The Core Customer Base
13999,10,12,3901.81,18.758701923076924,10.783653846153847,0.0,0,The Core Customer Base
14000,211,1,635.66,42.37733333333333,47.333333333333336,0.0,0,The Core Customer Base
14001,46,3,2043.0800000000002,52.38666666666667,24.666666666666668,0.0,0,The Core Customer Base
14002,134,2,529.73,11.270851063829788,18.659574468085108,0.0,0,The Core Customer Base
14004,43,7,4582.64,26.799064327485382,15.602339181286549,0.0,0,The Core Customer Base
14005,10,5,2874.72,34.22285714285714,29.5,0.0,0,The Core Customer Base
14006,116,3,962.19,32.073,21.366666666666667,0.0,0,The Core Customer Base
14009,198,2,695.61,16.562142857142856,8.69047619047619,0.0,0,The Core Customer Base
14012,278,1,328.8,29.89090909090909,14.545454545454545,0.0,0,The Core Customer Base
14013,110,3,473.02,13.91235294117647,13.588235294117647,0.0,0,The Core Customer Base
14014,77,1,505.18,12.953333333333333,27.58974358974359,0.0,0,The Core Customer Base
14015,53,1,917.34,45.867000000000004,18.9,0.0,0,The Core Customer Base
14016,162,4,4341.21,26.964037267080744,13.198757763975156,0.0,0,The Core Customer Base
14019,47,3,1421.61,21.539545454545454,15.712121212121213,0.0,0,The Core Customer Base
14020,17,2,642.8,16.48205128205128,11.307692307692308,0.0,0,The Core Customer Base
14021,155,3,631.9,28.722727272727273,8.727272727272727,0.0,0,The Core Customer Base
14022,225,1,440.0,15.714285714285714,17.392857142857142,0.0,0,The Core Customer Base
14023,7,2,584.07,18.840967741935486,11.129032258064516,0.0,0,The Core Customer Base
14024,122,2,327.7,20.48125,9.375,0.0,0,The Core Customer Base
14027,61,1,104.82,17.47,10.333333333333334,0.0,0,The Core Customer Base
14029,63,2,467.66,31.177333333333333,13.2,0.0,0,The Core Customer Base
14030,18,8,2360.09,9.712304526748971,6.08641975308642,0.0,0,The Core Customer Base
14031,7,19,17286.86,69.14744,23.152,0.0,0,The Core Customer Base
14032,2,11,2975.59,20.80832167832168,14.20979020979021,0.0,0,The Core Customer Base
14034,22,3,651.8199999999999,7.323820224719101,4.752808988764045,0.0,0,The Core Customer Base
14035,29,5,1428.02,21.636666666666667,11.196969696969697,0.0,0,The Core Customer Base
14036,285,1,626.65,16.49078947368421,7.052631578947368,0.0,0,The Core Customer Base
14037,176,2,147.20000000000002,5.257142857142858,1.6428571428571428,0.0,0,The Core Customer Base
14038,78,3,1560.38,16.960652173913044,10.48913043478261,0.0,0,The Core Customer Base
14039,33,1,152.2,25.366666666666664,15.333333333333334,0.0,0,The Core Customer Base
14040,41,12,3614.92,15.38263829787234,6.6127659574468085,0.0,0,The Core Customer Base
14041,266,1,141.41,6.733809523809524,4.476190476190476,0.0,0,The Core Customer Base
14044,27,4,652.82,3.1235406698564594,1.4736842105263157,0.0,0,The Core Customer Base
14045,109,4,1659.75,276.625,89.16666666666667,0.0,0,The Core Customer Base
14046,284,1,154.99,11.070714285714287,32.857142857142854,0.0,0,The Core Customer Base
14047,9,5,1308.6100000000001,40.894062500000004,11.90625,0.0,0,The Core Customer Base
14048,305,1,409.93,4.822705882352941,3.388235294117647,0.0,0,The Core Customer Base
14049,17,4,5681.72,11.642868852459017,7.930327868852459,0.0,0,The Core Customer Base
14050,32,2,746.36,13.821481481481483,12.75925925925926,0.0,0,The Core Customer Base
14051,1,23,15610.390000000001,74.33519047619048,17.885714285714286,0.0,0,The Core Customer Base
14052,20,1,225.36,4.024285714285715,1.5892857142857142,0.0,0,The Core Customer Base
14053,124,2,260.25,65.0625,53.75,0.0,0,The Core Customer Base
14054,65,1,92.46,15.409999999999998,10.333333333333334,0.0,0,The Core Customer Base
14055,106,1,725.64,72.564,21.6,0.0,0,The Core Customer Base
14056,1,23,8214.65,7.427350813743218,3.863471971066908,0.0,0,The Core Customer Base
14057,24,17,6217.96,21.894225352112677,17.169014084507044,0.0,0,The Core Customer Base
14059,267,1,183.6,22.95,16.0,0.0,0,The Core Customer Base
14060,5,19,6140.42,30.39811881188119,26.663366336633665,0.0,0,The Core Customer Base
14062,10,12,10464.85,94.27792792792793,50.387387387387385,0.0,0,The Core Customer Base
14064,29,5,1353.74,16.92175,22.35,0.0,0,The Core Customer Base
14066,267,1,152.55,21.792857142857144,6.428571428571429,0.0,0,The Core Customer Base
14067,64,2,374.7,7.2057692307692305,6.9423076923076925,0.0,0,The Core Customer Base
14068,320,1,265.85,11.077083333333334,3.0416666666666665,0.0,0,The Core Customer Base
14071,4,8,1438.82,4.440802469135802,3.0709876543209877,0.0,0,The Core Customer Base
14073,32,1,151.04,11.618461538461538,10.0,0.0,0,The Core Customer Base
14075,5,3,942.26,21.913023255813954,17.53488372093023,0.0,0,The Core Customer Base
14076,129,1,122.47,2.662391304347826,1.7608695652173914,0.0,0,The Core Customer Base
14077,41,5,499.42,11.890952380952381,6.380952380952381,0.0,0,The Core Customer Base
14078,102,6,1049.37,16.144153846153845,4.769230769230769,0.0,0,The Core Customer Base
14079,125,1,375.1,31.258333333333336,25.083333333333332,0.0,0,The Core Customer Base
14080,33,1,45.599999999999994,11.399999999999999,12.0,0.0,0,The Core Customer Base
14081,302,2,934.52,6.10797385620915,3.895424836601307,0.0,0,The Core Customer Base
14082,365,1,182.25,6.2844827586206895,3.793103448275862,0.0,0,The Core Customer Base
14083,4,9,1018.43,5.626685082872928,4.044198895027624,0.0,0,The Core Customer Base
14085,2,18,4448.54,9.885644444444445,7.075555555555556,0.0,0,The Core Customer Base
14087,3,1,194.42,2.8176811594202897,3.63768115942029,0.0,0,The Core Customer Base
